Id,Genre,GiaDinh,GiaThong,HocDuong,TichCuc,TieuCuc,TrungTinh

Dataset\HocDuong_Tichcuc\hd_tic_0700.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0701.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0702.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0703.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0704.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0705.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0706.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0707.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0708.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0709.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0710.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0711.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0712.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0713.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0714.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0715.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0716.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0717.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0718.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0719.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0720.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0721.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0722.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0723.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0724.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0725.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0726.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0727.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0728.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0729.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0730.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0731.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0732.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0733.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0734.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0735.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0736.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0737.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0738.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0739.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0740.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0741.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0742.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0743.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0744.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0745.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0746.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0747.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0748.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0749.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0750.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0751.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0752.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0753.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0754.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0755.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0756.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0757.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0758.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0759.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0760.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0761.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0762.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0763.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0764.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0765.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0766.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0767.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0768.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0769.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0770.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0771.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0772.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0773.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0774.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0775.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0776.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0777.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0778.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0779.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0780.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0781.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0782.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0783.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0784.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0785.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0786.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0787.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0788.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0789.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0790.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0791.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0792.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0793.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0794.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0795.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0796.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0797.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0798.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0799.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0800.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0801.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0802.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0803.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0804.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0805.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0806.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0807.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0808.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0809.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0810.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0811.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0812.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0813.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0814.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0815.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0816.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0817.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0818.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0819.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0820.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0821.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0822.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0823.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0824.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0825.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0826.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0827.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0828.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0829.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0830.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0831.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0832.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0833.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0834.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0835.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0836.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0837.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0838.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0839.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0840.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0841.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0842.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0843.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0844.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0845.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0846.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0847.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0848.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0849.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0850.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0851.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0852.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0853.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0854.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0855.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0856.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0857.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0858.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0859.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0860.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0861.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0862.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0863.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0864.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0865.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0866.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0867.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0868.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0869.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0870.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0871.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0872.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0873.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0874.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0875.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0876.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0877.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0878.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0879.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0880.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0881.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0882.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0883.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0884.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0885.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0886.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0887.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0888.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0889.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0890.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0891.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0892.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0893.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0894.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0895.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0896.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0897.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0898.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0899.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0900.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0901.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0902.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0903.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0904.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0905.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0906.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0907.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0908.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\hd_tic_0912.jpg,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\images (2).png,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\images (3).png,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\images - 2021-08-13T094533.054.jfif,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\images - 2021-08-13T094533.167.jfif,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\images - 2021-08-13T094533.320.jfif,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\images - 2021-08-13T094533.634.jfif,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

Dataset\HocDuong_Tichcuc\images - 2021-08-13T094533.730.jfif,"[['HocDuong', 'Tichcuc']]",0,0,1,1,0,0

